ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,distance_gspphot
274.44011694292993,-18.915490636145677,0.14551311471811448,16.0963,19.261913,14.574698,,8626.571
274.43705787968673,-18.913097732078153,0.5895975662638685,20.150543,,,,
274.4408495197116,-18.91285908907813,0.2630350475702975,17.750603,20.075808,16.29016,,934.8865
274.44514351277184,-18.90639463358038,,18.88668,,,,
274.44237699248544,-18.902145706765268,0.4000543065568417,18.224977,19.169407,17.058035,,549.2649
274.4370590590375,-18.900073941849413,0.22874893781410843,15.598757,17.425758,14.321646,-3.9156811,
274.4341487182176,-18.904667840647754,0.09365709926313533,18.920433,20.998455,17.400444,,434.8481
274.43571854536697,-18.90892026209818,,20.709867,,,,
274.43652178516584,-18.903206316742594,0.030882294926445623,19.744223,21.998032,17.809614,,
274.43865523241834,-18.90077970163936,0.3024604203444688,18.613485,21.305147,17.185509,,911.0432
274.4387655683893,-18.90813372286967,0.4122808647962225,19.520588,21.905424,18.285896,,
274.4405932254494,-18.90430199676303,0.49851226401773463,18.86231,21.065891,17.541245,,397.5373
274.44125660070404,-18.914574401944204,-0.03794855328087033,19.089445,21.798637,17.539255,,
274.4429436800055,-18.909204124349326,-0.8999267267004032,19.745028,21.668144,18.196556,,
274.44429303464506,-18.907666766464455,0.22825245587989643,18.252653,19.505512,17.164442,,622.6559
274.44541933890287,-18.909176922309392,-0.7343681907793974,19.960258,22.107359,18.452936,,
274.447862607759,-18.908208709711296,,20.848524,21.839245,19.35101,,
274.44515296882724,-18.91165925476198,0.552620085801003,20.657698,21.323189,19.698416,,
274.44643051865313,-18.910111445633568,,20.829952,21.69465,20.47866,,
274.43879162412037,-18.916579124736337,0.01234705880366438,20.319725,,,,
274.43947177352504,-18.915878918168247,0.04253715342567781,17.7192,20.863834,16.122646,,
274.4402758899428,-18.91345821734049,0.018038917625571277,20.150196,,,,
274.44068359676834,-18.913295765602818,0.8296373365287393,19.637117,,,,
274.44114372768644,-18.913410904098992,0.4933480874705364,19.821547,,,,
274.4373497995039,-18.916550621516755,0.660196249965998,19.955622,21.179913,19.190586,,
274.43862234756125,-18.91513057898148,0.6433648821169559,19.394398,20.260447,18.045033,,
274.4390415835719,-18.91447511784883,,20.66694,21.972727,19.529657,,
274.4440685945475,-18.909707520367913,,21.247705,,19.809114,,
274.44209422816874,-18.91094998949792,-0.644305677305116,20.643158,22.200994,19.798271,,
274.4382840222648,-18.9142800936723,,20.742046,,,,
274.4454579298689,-18.90705600968607,0.08904326004333071,20.435925,,,,
274.4397805621949,-18.912192516862895,0.08798938802307091,20.183096,21.418749,18.412504,,
274.440180326071,-18.911321882819106,0.19509903411704582,19.576359,20.623287,18.600807,,
274.4449226969611,-18.906527442520733,0.8992939823675158,17.780958,18.51668,16.505075,,
274.4366624014161,-18.91425817914111,-0.26692339040341634,18.500683,21.610472,16.935865,,
274.43712166364213,-18.913447389035976,0.321626878315179,17.504545,18.607264,16.369667,,638.7905
274.4355741599288,-18.91405648569207,0.11215624822533946,20.139874,21.127419,19.281427,,
274.43257573215084,-18.90679009854913,0.5677983144140013,19.174627,20.4346,18.080585,,
274.43802608067597,-18.911150766890998,1.0890267861065135,19.870167,21.26376,18.815157,,
274.43602836012934,-18.91274535011299,-0.8675091752181902,20.419825,22.150726,19.092564,,
274.44319565263925,-18.905647304970387,,20.631344,21.874908,19.143608,,
274.4379037312882,-18.91022131570206,0.6537713606465667,20.455097,22.16551,18.835932,,
274.44397957693997,-18.9043557611767,,21.021921,21.698614,18.978252,,
274.43394968730564,-18.913029973230955,2.09044492873446,19.888552,21.134018,18.849731,,
274.4357066665339,-18.910417722171665,0.6370837670501509,19.54935,20.52952,18.322422,,
274.43626458502047,-18.90969332866864,0.8018192481581907,19.14314,20.420029,18.19665,,
274.43743756466563,-18.907822569853703,-0.2788121741433755,20.066265,21.52379,19.263386,,
274.4423352257809,-18.90311358079479,0.3619267297743853,20.40068,22.128376,19.25299,,
274.43574184816885,-18.909189199819618,,20.746622,,,,
274.43450396735125,-18.90956024478399,,20.870653,21.867476,20.994675,,
274.4320923460421,-18.9115540724358,2.509681549641418,20.781136,21.355675,19.97712,,
274.43833639820326,-18.904695031995498,1.052457955566037,20.649961,20.964893,18.738977,,
274.4406394106229,-18.90238053252257,1.0717746020204968,20.530138,21.998491,19.693703,,
274.4368380739178,-18.905281108474515,,20.944511,,,,
274.4321138780296,-18.90957314746409,0.542787432801482,19.39292,19.68742,17.88132,,
274.43608920116924,-18.905793932639668,-0.9285714375523154,20.775099,22.137197,19.375248,,
274.43523034300375,-18.90594382158959,-0.4490919692698801,20.106546,21.769955,18.768932,,
274.43299997538276,-18.90771543583059,1.072673285619149,19.534866,20.112217,18.258045,,
274.4319739370484,-18.907634388563014,0.25489039042895484,18.145613,18.917381,17.117653,,778.1212
274.4364907871855,-18.903395650909992,,20.234804,,,,
274.4309469826273,-18.907812251008924,0.463120256687629,18.427034,19.577812,17.297249,,622.1813
274.42965373419685,-18.90856866048797,,20.745079,21.666368,20.532934,,
274.43246229188924,-18.9050564731431,2.2101216571806885,19.737877,21.26532,18.573423,,
274.43139440637236,-18.905500210384513,0.5501582621399469,20.110924,21.943201,18.70421,,
274.4306996059755,-18.905931619200263,,20.300514,19.170567,19.027056,,
274.42794878251783,-18.908039298389745,0.16413863325160452,19.102304,,,,
274.4284789626719,-18.90787766263804,-0.014240490343412468,18.08026,19.184238,16.55946,,649.4423
274.4429007470292,-18.90279836422658,,20.863756,,,,
274.43640138072357,-18.912275448874084,,20.69667,,,,
274.43444866069086,-18.905495206510174,,21.112013,,,,
274.43964171678,-18.916963071720396,0.17735623314423438,15.101518,19.535683,13.497559,118.96561,2141.8208
274.4359841774976,-18.911419324784067,0.630715316964892,16.242033,16.97157,15.385938,,1524.5367
274.43916675543846,-18.906030063246796,0.4323109180030595,18.23792,20.792809,16.812214,,918.5072
274.4377637429458,-18.905686416093044,0.3912414340684126,14.728094,15.97461,13.63616,133.23506,4094.074
274.4374151077093,-18.903839457356437,0.2759385103515349,16.928818,17.686312,15.697352,,
274.43275918037534,-18.90869831391646,1.6147330913057516,14.406986,14.334279,13.110888,,
274.44852888879063,-18.906773744710364,0.3651331679222132,16.166815,17.60605,14.580919,,
274.4466216573432,-18.90161088658515,0.270325522020156,16.967064,18.21007,15.850802,,
274.45829405000893,-18.900098462161015,0.5060642419670951,17.715687,18.836365,16.66425,,588.6323
274.4397701163517,-18.897916546991283,1.4905581992916765,15.741718,16.350615,14.927707,,566.3273
274.4407091922706,-18.900395823180432,-0.15332891058451734,18.790924,22.004253,17.306341,,
274.44642110822474,-18.90293421714671,1.938437409254791,20.22084,21.90948,18.320166,,
274.45183715948514,-18.900959703736856,-0.20721005173755147,19.877136,22.53372,18.270123,,
274.45266925460675,-18.90332673324451,-0.03573196105097115,19.862368,21.269941,18.380754,,
274.4417059640439,-18.897065926064183,0.688988012146473,19.979717,21.762085,18.640217,,
274.44220418782277,-18.898570544972646,0.9197913644686536,19.369555,21.785202,17.874733,,
274.4465656944067,-18.893634953299596,0.3596835891361293,19.330671,21.06602,17.718498,,
274.4445835661008,-18.89367213486733,0.16117814312405876,17.08579,19.680513,15.646384,,1538.566
274.44984797694036,-18.891366714195765,,20.174719,21.541231,18.744423,,
274.45766632301934,-18.900415261568448,,20.706717,22.2895,19.349941,,
274.45331869368937,-18.903881822019,0.5622280798147474,19.671495,21.055515,18.619558,,
274.4493949520856,-18.907410609019976,0.4436884001186082,17.192055,18.046488,16.24258,,761.8422
274.45513908697336,-18.901673714958324,1.2601996693308237,19.759214,21.300058,18.727356,,
274.44989843729826,-18.906433159648277,0.2885723027592624,16.990591,17.912,16.007324,,
274.45174089249394,-18.90371066362895,,20.716959,21.541735,19.234737,,
274.44927500909233,-18.9060348880167,-0.6437681646909627,18.915178,22.476122,17.337137,,
274.4552371473835,-18.900209784508593,-0.33681916932336314,19.631578,20.768986,18.62092,,
274.45255292102183,-18.90214802188433,-0.15977960627786092,20.008892,21.416704,19.145697,,
274.45021908001274,-18.903790753720624,1.0439404912012369,20.22277,21.302725,19.123224,,
274.4572552633084,-18.89683009836828,0.33324136257285475,18.582794,19.60895,17.559828,,813.6995
274.45068825241935,-18.903000490808516,-0.09342971756951735,20.536572,21.758091,19.796822,,
274.4539900662973,-18.89968556703637,0.13693234593090486,17.995604,21.10524,16.463419,,
274.44797101691415,-18.90499825148614,0.35744594000505353,16.649223,17.347067,15.791855,,
274.4481389224397,-18.903590793470876,-0.07449801694074862,17.832232,,,,
274.4534882177717,-18.898543397409007,,20.776972,21.734747,20.071054,,
274.4524634403592,-18.89859858559259,,19.989784,,,,
274.4527926232643,-18.898821347531918,0.29708620067968666,19.18783,20.14595,17.93574,,
274.4498466278832,-18.900419030681302,2.4581607505641943,20.639637,,,,
274.4524159735768,-18.897557876881635,0.484616916497766,19.065119,20.224453,18.0647,,
274.44923746971756,-18.900503106133822,0.4619208198500646,18.966778,20.033705,17.987556,,543.7311
274.45017168491495,-18.89956126525227,,20.621614,21.968033,20.151823,,
274.4548667119332,-18.894830777765538,0.8734149037974185,20.115656,21.244505,18.850826,,
274.45113889463124,-18.89821505469051,0.5861830122893468,20.056524,21.744055,18.826294,,
274.45169760243385,-18.8973038767061,0.5626995073506966,20.205555,21.468002,19.069603,,
274.45088103000165,-18.897209805118568,,21.096785,,,,
274.4485738642255,-18.899116400423022,-0.5721615133858888,19.81192,21.194822,18.58335,,
274.45147255833916,-18.89561217383901,,20.863094,,,,
274.449630832724,-18.89732691286164,,20.403255,,,,
274.445475116296,-18.90105495790935,,20.287977,21.888548,18.943949,,
274.44876471898783,-18.897897245675967,-0.3386406106378976,18.110378,20.41685,16.575628,,1071.8093
274.4515995516941,-18.895051191376027,,20.886839,21.370258,19.357748,,
274.45215937860576,-18.894401540226152,,19.852798,,,,
274.44934240398095,-18.89692473621276,-0.28899757320083985,19.45242,20.739592,17.388216,,
274.44675979372425,-18.898744005336646,1.5250899048132496,19.753353,21.029045,18.783257,,
274.44827384296343,-18.89631042323686,0.06066117312273255,19.761549,21.178427,18.15964,,
274.44854485894456,-18.89663854290096,,20.792244,,,,
274.31614696847333,-18.92292822843005,0.7436233874324037,20.375933,,,,
274.4492203220135,-18.895888226221427,0.12033402617041233,19.092037,20.083761,18.009739,,
274.44616030282737,-18.89838469975043,0.10443440241829027,19.851696,21.29876,18.766155,,
274.44417535232907,-18.899271244726254,0.37235336273229325,19.585384,20.766203,18.471836,,
274.45126818154563,-18.892032818751026,,20.472849,21.710974,19.223352,,
274.4497519598716,-18.893280158068627,1.817589335158399,,,18.843122,,
274.4461452617238,-18.896578984647526,-0.35487786160236723,19.546677,21.435799,18.360205,,
274.44937823344395,-18.893000543041772,,20.652906,21.767937,18.694773,,
274.44739471338505,-18.89442348229025,,20.190697,21.534678,18.996584,,
274.4440448062848,-18.897300697974796,2.300881769747168,20.421648,21.34771,19.571802,,
274.447851445115,-18.89365260827725,0.14004966989677342,19.69194,20.917765,18.671116,,
274.4412008250728,-18.899445978740435,1.964241441958978,20.073042,21.215635,18.979687,,
274.44847370838863,-18.891928243565495,0.9711903802453182,20.174774,22.61302,18.565578,,
274.4496344037416,-18.890340114158334,,20.27209,21.918854,19.001701,,
274.44075527250715,-18.89855854420646,0.4656915584616912,18.15443,19.193266,17.069515,,963.4677
274.4476870507861,-18.891875626240765,0.15780814240305066,18.751572,,,,
274.44352946596985,-18.89560899640264,0.005653380782176386,20.107733,21.968319,18.67071,,
274.43956320938236,-18.899297216463943,0.45579779341243176,18.53038,19.590187,17.516079,,661.3233
274.4525128398694,-18.89601571507034,,20.973303,21.613857,20.198818,,
274.44810512880025,-18.90684402712097,0.2935203404139564,16.447529,,,,
274.4496237228301,-18.905076366177987,0.5047008286111871,17.563732,18.383024,16.631762,,750.154
274.4491984567053,-18.903409717543855,0.2931342218157168,16.054424,16.763699,15.182305,,
274.4481368506175,-18.903849892583192,0.3241655275705002,14.165849,14.814187,13.300268,,3020.0032
274.4523567379184,-18.894026740730354,0.6736563658579592,15.576173,16.302681,14.726309,,1373.7833
274.4508687913249,-18.895370889048944,0.8593781620537504,17.602404,18.457523,16.701578,,1084.5432
274.44783758778965,-18.8968508467272,0.1768372908500407,17.723948,18.68899,16.746891,,702.0497
274.4471473191101,-18.897425276553157,,,,18.454975,,
274.4450245288498,-18.895949067510596,0.0720497365333973,18.515062,19.702263,17.504097,,643.7762
274.4477635844701,-18.891582544516563,0.4979037766341875,17.84865,18.620878,16.456966,,
274.4458086847961,-18.893098691509206,0.7089969337947336,15.673426,16.63324,14.707255,,928.4029
274.45437224298996,-18.903510179130805,1.4663556444358263,20.217476,21.353374,19.112501,,
274.4494201301111,-18.89664606227623,0.42691941822921176,19.908575,,,,
274.45502141022826,-18.895395452368223,0.42671281046351145,20.243109,21.088827,18.557858,,
274.4422661461823,-18.901729403200214,1.2683031773428686,20.368284,,,,
274.4466849398891,-18.894144244351224,,20.525915,,,,
274.429156260239,-18.9053469387231,0.28119159843533476,17.753706,18.869253,16.72572,,656.0436
274.4280720511078,-18.907067752659035,0.21973905428187063,18.554792,,,,
274.426640070573,-18.904854933450537,1.2221644087740366,15.983565,16.622913,15.1907015,,763.9857
274.43049067078493,-18.901106663396778,0.3528083965841804,18.21526,19.354927,17.12561,,640.6025
274.41930330320815,-18.89935056233489,0.8510286448908246,17.657436,18.53989,16.722912,,698.0731
274.41869552797084,-18.897547751127053,0.8678282137962243,18.676178,19.735266,17.676523,,725.6514
274.43550842626024,-18.896454023527696,,16.444061,16.935709,15.065561,,
274.41991946842603,-18.896395061952102,0.39667466578398036,15.667192,16.507301,14.7367325,,2241.078
274.423736941461,-18.90477824744846,0.08745033766627144,17.300549,19.886435,15.849033,,1204.4701
274.42486699146343,-18.901127524590542,0.48621848187493644,18.616879,20.892212,17.085035,,411.5703
274.4274841344886,-18.902099998878803,-0.21181183320469882,17.666752,20.773989,16.121504,,1202.8049
274.4292739339114,-18.902739716366813,-0.16602670485957757,19.209969,20.35978,17.842325,,
274.41936618313923,-18.89998632544128,0.5477512181102024,19.699846,,,,
274.42061419007155,-18.89717095559429,-0.012891298708718947,19.224184,20.969612,17.515814,,
274.4260679508786,-18.89417829869326,-0.05567193211220023,18.483824,22.617514,16.973345,,5175.571
274.42730984428033,-18.89651542104606,1.4255117179122005,19.476776,22.075867,17.998007,,
274.4282816022831,-18.89588715324638,0.6933932961608374,20.129093,22.226368,18.639725,,
274.42855993524677,-18.899504496492128,-0.06427223175095867,18.974167,21.686983,17.53494,,888.4811
274.429172867861,-18.892245769462424,-1.1141956474673147,20.523485,21.912441,19.316336,,
274.4293281021748,-18.89858717599578,0.3151810968879494,,,17.596104,,
274.4308783032689,-18.89494646273133,0.7927567660442215,18.581532,19.994713,17.393412,,506.1558
274.43126472233547,-18.900472612861947,1.7556482241758085,18.614458,19.544697,17.155916,,
274.43068911978963,-18.89302311931988,0.4566511546352416,18.171928,19.301039,17.212059,,601.6433
274.43352066014927,-18.902597092271865,0.44116083238515147,18.63749,19.729446,17.713612,,1060.5154
274.4298917086293,-18.905859488211284,0.48182570406172304,18.913996,19.520493,17.343948,,
274.42827080562034,-18.906394102510887,0.5372489652906661,18.216484,19.078854,17.209623,,742.746
274.42773718375685,-18.90662152161102,,20.984913,,,,
274.4318269502646,-18.902629477716523,-0.17819801041553618,20.276228,,18.577005,,
274.435143848215,-18.899459118234326,,20.676268,21.907766,19.863089,,
274.4320656858967,-18.9020824146086,,20.796028,,,,
274.4264775358324,-18.906726036321615,0.22388747562032288,20.319183,21.584354,19.730648,,
274.42906153425565,-18.90389503146522,0.5992954201573731,19.050991,21.47752,17.648449,,
274.4317378880615,-18.901368884496996,0.43560595462183194,18.112513,21.475607,16.600737,,1026.7192
274.4296092190296,-18.903308033025937,0.1113501721068377,20.147257,,,,
274.4282485615182,-18.90455667500492,1.3069184439030979,20.339378,,19.268106,,
274.43423798682056,-18.898252780869907,,20.872078,23.026241,19.69595,,
274.43251677858734,-18.899832666143137,0.5689811465413059,19.948654,,,,
274.4280623136441,-18.903394646628477,0.895193709601727,18.655397,19.34996,17.095657,,
274.4280702465806,-18.90375604020154,-0.29140167884238,18.78767,,,,
274.42732700291486,-18.90441494391295,0.5878637794576757,18.169685,19.210052,17.1037,,
274.4308964322691,-18.900595896353746,0.7404713501101272,18.855751,,,,
274.4289987267021,-18.902228523014013,-1.8840329266127567,20.493603,,,,
274.4264066234776,-18.90402725662685,0.9976158901526766,20.507015,21.084784,,,
274.4306918740604,-18.8996818611075,-2.0014625706078917,20.67998,,,,
274.4289135238323,-18.90095818537804,1.4597312863529714,20.518194,22.015802,18.881445,,
274.42744800887994,-18.90169764376578,,21.02505,,,,
274.4255972376021,-18.903870169324566,0.19220072905186036,19.736351,20.848974,18.615664,,
274.4280644174284,-18.90152133338282,,20.679409,,,,
274.4342321765318,-18.89537234365974,,20.766346,21.774803,19.754257,,
274.424642148914,-18.90318694021545,,20.83189,,,,
274.424659328614,-18.903406983085898,1.0282060776197584,19.191746,20.033527,17.706175,,
274.4273892240562,-18.900113881191498,1.135539303318673,20.212082,22.38788,18.918503,,
274.4327886377591,-18.893906275658566,,20.770287,,19.257368,,
274.4320472448804,-18.894494457021118,1.0724810033470489,18.959627,20.173248,18.004742,,513.1408
274.4267031860185,-18.899137095988273,0.07153827931845591,18.815224,20.33851,17.757301,,604.7062
274.4275929859185,-18.89786596547121,1.1878537241784364,20.61691,22.550087,19.143183,,
274.42556221153774,-18.899655629714356,,20.608166,,17.217098,,
274.4292539177308,-18.89578613117891,1.299309019366286,20.784521,21.700779,19.632246,,
274.4260367005125,-18.898717996893808,0.9783937892193633,20.694448,22.795542,19.124285,,
274.4215864220266,-18.902891309629506,0.27474894426504026,19.538715,21.154716,18.37718,,
274.4321026449081,-18.89286650463147,0.1282859905205236,18.55681,19.895203,17.450151,,619.8915
274.4237330500216,-18.900649352396833,-0.052536656879140754,20.476099,21.602192,19.037407,,
274.42620913403044,-18.898148984721708,-0.8213980971277208,20.442566,21.78007,19.405592,,
274.42493298810405,-18.89921340969921,0.9151474336747151,19.288153,20.451635,18.269592,,
274.4218609958041,-18.901855422982276,0.5394864001622394,19.771212,20.836115,18.8948,,
274.42953399116175,-18.89420946905845,0.6835697402845617,20.291576,21.89691,19.47518,,
274.43152387619864,-18.892309032077193,-0.549556530735797,19.93127,21.700493,18.890196,,
274.4225949679936,-18.90022524352032,0.6285829578909328,18.140564,19.038605,17.258152,,916.8044
274.42110788367364,-18.900027046582327,0.6846522221558734,18.613579,19.710987,17.64969,,572.4774
274.4181530633921,-18.900038391403466,,20.60778,,,,
274.41850769002576,-18.89864755587592,-1.514328978522576,20.627995,,,,
274.4241278101903,-18.89326548844676,,20.792557,22.192427,20.25516,,
274.420368416762,-18.896637332865133,,19.730188,,,,
274.4178292459331,-18.898358104669498,,20.714788,,,,
274.4180357849469,-18.89858960839767,0.3992593101749453,19.226175,20.123926,17.903093,,
274.4219806803612,-18.893792275406152,,21.076761,21.654413,19.884205,,
274.42943363613307,-18.906388607002576,,20.392155,21.339157,19.21903,,
274.4280369390175,-18.898393771148694,2.377664545121471,20.684011,20.727081,19.648066,,
274.4371400489009,-18.898386830923847,,20.913525,21.881477,19.745546,,
274.432679980104,-18.903125589479938,0.582955282623279,19.640707,22.420467,18.058504,,
274.4271897074556,-18.908113811493337,-0.20526985634750172,19.456034,,,,
274.43518911933563,-18.90059227792057,0.49906158788871663,18.349699,19.522997,17.289331,,663.96
274.43217650691787,-18.899859545288244,0.44476797887679304,19.504478,21.256348,17.747238,,
274.43582721321667,-18.896221828147294,0.061153108883671564,16.210236,16.640816,15.010682,,
274.42482302896497,-18.905987718306065,0.28423294909320035,16.309916,19.002007,14.859095,,
274.4327156470827,-18.897909495513968,0.5808345609151594,17.566536,18.525517,16.63136,,694.1732
274.42361637682376,-18.90151731963123,0.3825962654550957,16.285591,17.154482,15.355027,,1739.6746
274.43077214182495,-18.893845302531776,0.5365184123565286,18.982384,20.288,17.971134,,
274.4260464615057,-18.897378704789546,-0.3562185739543298,18.61785,19.65943,17.413866,,965.6848
274.42382649651677,-18.897640142715538,0.3476801660818791,17.3611,18.446451,16.332747,,615.2806
274.4248493772642,-18.895065533563685,,21.029518,,19.186853,,
274.4257922386514,-18.902783666443366,,20.917273,20.98243,20.043945,,
274.426673848392,-18.896163050108015,0.3075583099871241,20.538767,22.113035,19.511797,,
274.44201549969597,-18.892997043228164,0.6556254882302724,18.066374,19.084421,17.099882,,666.774
274.43303854423,-18.891389020792822,0.3048560245655605,13.927895,15.576624,12.703152,,2401.9697
274.43053306847315,-18.891273326112255,0.18853766468810032,17.462032,18.49057,16.521538,,2095.5896
274.43216779082064,-18.887144662074455,0.4499274985630982,19.366837,,,,
274.43827693772056,-18.88745861894056,0.641966405748995,16.013609,16.764227,15.134302,,2402.2666
274.43863454408506,-18.88074708655984,0.39132869988802915,15.545035,16.472837,14.576342,,
274.4295964000866,-18.889249637673036,-0.1855769459697357,18.56319,19.914278,17.199982,,518.5277
274.4342644403455,-18.889339410214184,0.25054354277003466,18.5639,21.347506,17.091223,,855.2506
274.4346044019285,-18.885047246661344,0.11937487839501432,18.45597,21.46595,16.93754,,
274.43489767984755,-18.886996652882004,-0.16939076180784207,20.448507,22.208595,19.184874,,
274.4363896848932,-18.88764896564696,0.3898096542543616,18.354753,19.657555,17.306087,,582.8318
274.43666380079657,-18.896542236756662,0.28562804507898404,17.46866,19.206528,16.150415,,
274.4380014667009,-18.881535838355624,0.152268534799273,20.41229,21.45938,18.563488,,
274.44242681766207,-18.891723392625675,0.3421977439655022,19.088057,22.02226,17.54745,,
274.44311264946214,-18.891019546475704,0.09199961768483762,19.20754,21.633183,17.740871,,
274.4451005948502,-18.885587855674576,0.68100875285292,20.404245,21.92974,19.200949,,
274.439509562873,-18.897578778803467,0.1746244067504864,18.607656,,,,
274.44616730711806,-18.891584393838706,0.3008077604890604,19.84023,21.022171,18.661886,,
274.44856304597545,-18.88928004985027,,21.069763,,,,
274.44805783902297,-18.88951326246861,1.005284228413252,20.35342,22.13692,18.658709,,
274.4476318073947,-18.88898492239544,0.16701144645282834,19.150358,20.545042,17.951603,,
274.44196287743335,-18.89411461035782,0.647899440749762,20.24775,22.776896,18.832733,,
274.4398998819624,-18.895872782588803,-0.6907625355492261,19.836653,21.204592,18.689308,,
274.44640285083915,-18.88887118845695,0.43024706607505925,20.669552,21.451088,19.427933,,
274.4448422961879,-18.889680639997184,,20.59915,21.760921,19.643263,,
274.4417732674387,-18.890559472461057,-0.2931440917125564,20.316605,21.686874,19.519464,,
274.44337985149474,-18.88727845915558,-0.09524279685101897,18.75814,20.071257,17.635372,,565.9493
274.43876259286276,-18.891211308060026,-0.08821300679032246,19.8699,21.395927,18.832409,,
274.43742623173415,-18.891310801309388,0.48833188105431,18.471521,19.648775,17.452236,,589.7734
274.4402547119446,-18.88861156977492,-2.406636158358065,19.255447,20.43725,17.813507,,
274.43497039073236,-18.892471643569095,0.5505357186425203,19.61697,20.826468,18.533491,,
274.4353735751364,-18.891868062191307,1.6533373376482827,20.37614,21.241695,19.604961,,
274.4328998058198,-18.893064728304836,0.05809248772742497,20.32709,22.083502,19.09124,,
274.4345202573595,-18.89040026077131,0.14103763693450683,19.253208,21.204279,17.827444,,
274.4371096058742,-18.88727134962972,0.8903157346016182,18.986504,20.02761,17.982607,,
274.43341974258556,-18.8902747682264,0.9262438297957828,16.374031,17.049774,15.551413,,906.0062
274.43664748274387,-18.88653653862424,-0.049163614995924754,19.319296,19.879822,18.272844,,
274.439956772845,-18.883369132506648,0.3903043970747337,19.709707,20.61956,17.378086,,
274.4382091570249,-18.884709494306215,0.7703178803075204,19.32549,20.28187,17.832464,,
274.44056786150657,-18.881967640015223,,19.447527,20.561178,17.917938,,
274.440893479254,-18.881835889052695,0.4661584710509894,19.325287,20.233295,17.850454,,
274.4379626919427,-18.884124181397347,-0.7903313981373036,19.95052,21.162745,18.3293,,
274.4385661434521,-18.882471620709186,,20.78122,21.121843,19.386318,,
274.4300055264513,-18.890133467760858,-0.37174412268847007,19.093966,20.573519,17.652004,,
274.43027503894933,-18.889618259954105,0.3141293903580158,19.977404,,,,
274.4317473501331,-18.887309554360893,0.25671700514301643,18.176413,19.23092,17.01757,,579.1031
274.4368511453127,-18.88257584797961,,20.776127,21.621202,19.746866,,
274.43553354555814,-18.883053522169156,,20.087046,20.84511,18.470957,,
274.43580607379727,-18.882920205486688,1.055716255977622,19.83958,20.99324,18.436182,,
274.4291291599194,-18.88805850018099,-0.1759362971409107,19.177397,18.680235,17.021328,,
274.43013827675253,-18.887106766221198,,20.904486,21.661592,18.923306,,
274.432307900645,-18.885003169439543,0.797859739289305,19.89158,,,,
274.4352577742397,-18.88199026488438,,20.738731,21.634876,20.01689,,
274.4319811628648,-18.884664220640346,1.774840714789121,20.162823,,,,
274.4336935289926,-18.892049164222993,0.11040227359463273,19.046982,20.687826,16.988474,,
274.4364410648607,-18.89362972116645,,20.703703,22.197308,20.069702,,
274.4422012145323,-18.8860682998403,-0.4194169079225483,20.333515,21.930008,19.392561,,
274.44293936700035,-18.884647516550274,0.2696041044207751,17.691982,21.463232,15.907282,,
274.4384652480191,-18.886759373798274,0.12549364765614376,19.282564,19.9175,17.900885,,
274.4407476481192,-18.88371601853825,0.3730361607498588,13.691442,15.202516,12.509745,0.9147195,
274.4324862067615,-18.88552873653844,0.5022915979048321,18.377716,21.383709,16.623373,,
274.4283951726073,-18.88805619633694,0.4238547196333661,14.061813,14.556729,13.382109,,3836.5764
274.4323537204157,-18.891241750218512,0.09807354885350292,18.98934,20.354729,16.834242,,
274.35024555864385,-18.956579804297203,0.450720170739095,15.371566,15.976126,14.622143,,2707.5408
274.35568617761476,-18.952030050793628,0.7725309611552111,18.224667,19.14473,17.395678,,765.785
274.35298176135666,-18.95216061909821,0.3708165237782217,17.2211,18.071426,16.28189,,844.0279
274.344642889917,-18.950052272008286,0.40659085928980154,15.37065,16.209322,14.3424835,,2177.1804
274.34851780320565,-18.943909480135346,4.9725140187216486,19.421343,,,,
274.3403446692394,-18.947755908019634,-0.1088348547927703,18.475183,20.797003,17.039919,,974.4611
274.3422106485616,-18.945578161933966,-0.11153521173287079,18.539223,20.857199,17.081297,,953.2479
274.345663457493,-18.94667344769486,2.022643341597163,16.577042,17.552181,15.49526,,450.9266
274.3475765213296,-18.942533656887957,0.1689696138715593,18.69423,21.226988,17.323343,,858.3668
274.35106843512693,-18.94441671583057,-0.008392608510499059,19.045095,21.580946,17.584822,,
274.35191587748454,-18.94518767513787,0.09280495627876616,19.302368,22.015291,17.91572,,
274.353591980266,-18.9436985331939,0.6108068593871876,17.741966,18.537075,16.84935,,879.5106
274.35075549072656,-18.957272844826527,0.49211404886672583,19.519608,,,,
274.35663488026177,-18.95021656830316,-0.725415800107227,20.214542,21.756752,19.558947,,
274.3515298417976,-18.95460194413477,0.5504808939866576,17.508974,,,,
274.35001022716216,-18.955335437793867,0.40909388507408023,18.5579,19.540173,17.16951,,
274.35468064755446,-18.950974936492923,1.2601885479143617,20.392303,21.414358,19.46792,,
274.3540276141006,-18.95155600682661,0.8177606169164662,18.244358,19.311108,17.270416,,616.1622
274.3595838176674,-18.94614099358357,0.9174813148469245,19.010666,20.04504,18.033453,,
274.353106002903,-18.951674793067966,0.7293983798312053,19.429485,,,,
274.3566037653451,-18.94805723946275,0.164620553253207,15.692403,17.028395,14.439212,,
274.35660518402943,-18.94831883398577,0.7581650018668966,18.635176,,,,
274.3498701406625,-18.95435024973072,0.5821020498473267,16.894182,17.64043,16.005964,,1021.6096
