mg,mb,mr,parallax
19.428724,19.917637,18.831253,0.44595970778779986
20.876656,21.02794,20.347593,-2.204097440978869
12.465895,12.793942,11.973329,1.5245796480322498
19.191088,19.965664,18.385117,0.32692792438829876
17.805971,18.369492,17.087255,0.5475314772392745
19.047634,19.429169,18.254877,0.7713346417466788
20.202503,21.151062,19.221401,0.2839314732551343
19.107359,19.537764,18.543182,-0.12386604817280403
17.526953,17.967876,16.922785,0.08360647460969323
20.73373,21.407156,20.063124,3.998331054086271
19.889034,20.314579,19.284864,-0.09302577748609583
17.801985,17.818249,17.853968,0.26083344101248557
18.707964,19.419506,17.929647,0.4404129138557561
20.376114,21.04575,19.619238,-0.30191159750662255
19.504223,20.088726,18.841696,0.6614865455640128
19.331009,19.968096,18.5711,0.5363647051891911
18.303885,18.882236,17.60141,0.41966820985247244
19.473282,19.933102,18.901014,0.43210125403865507
18.749146,19.723562,17.687092,0.9136750172425785
17.490194,17.974993,16.762995,0.7484683232646728
20.567066,20.872742,19.927952,-2.030838671786941
19.693289,20.023838,19.196049,-0.5207634461404977
19.45609,20.05222,18.699627,-0.7685446884212285
19.675976,20.512299,18.728344,0.8780595871772056
20.462887,20.814009,19.789751,-0.5866554193773742
20.16092,20.955795,19.186161,0.34044457438090764
17.520947,17.975456,16.869776,0.24155495894900944
18.211607,18.674742,17.555374,0.439457062662559
19.423212,19.926025,18.422419,-0.1622453412662482
18.906301,19.392317,18.17641,0.2749177663909628
15.585664,16.124723,14.895798,0.9898176008020038
20.143944,20.428732,19.474386,0.030181321513502224
19.784163,20.175968,19.205442,0.12382156642472388
20.546312,21.106789,19.8712,1.4816485323339372
20.530643,20.812132,20.019283,-0.7935606209122248
21.083519,21.027412,20.091438,
20.404463,20.942133,19.6056,-1.1141486298351255
18.931015,19.6236,18.0684,0.5023693645374323
19.506325,20.08926,18.804848,-0.42564685111716966
19.674599,20.292337,19.112106,0.41475493195674445
19.88968,20.36375,19.256474,-0.2260793158350061
17.00156,17.43877,16.386751,0.5763709303241193
19.549303,20.490616,18.655151,-0.15491659487771917
18.252653,18.597847,17.685856,0.33476564997998626
19.657333,20.898937,18.458292,0.9586833791976396
21.140442,20.675735,20.51303,
20.999212,20.917412,19.948807,
20.695934,21.203331,19.691303,1.4364864282073175
19.770159,20.364391,19.018007,-0.37319396383622006
17.976166,18.578695,17.269068,0.5729704386645952
18.910656,19.399961,18.29736,-0.20007276565414042
19.82524,20.338427,19.148087,0.7799649712217631
19.57858,20.100594,18.841675,-0.11571281755316619
20.813421,21.867832,19.607647,-1.4464261385223287
20.26727,21.366125,19.087526,0.16708757690165316
20.695078,21.000385,19.864828,0.4565849291514485
18.208944,18.693645,17.541304,0.059170288303719815
20.12508,20.508223,19.481716,0.3177154658050215
18.772625,19.26815,18.162739,0.39237909418169115
19.834135,20.260546,19.198408,0.3176353666505402
19.315193,20.76899,18.01222,2.238864924666915
20.45342,20.791489,19.96426,-1.3522433950663784
21.170097,24.106133,20.535795,
17.595558,18.609112,16.524727,1.5133463474200093
14.635891,15.204664,13.90856,0.20479928141253306
21.025845,21.155794,20.47385,
18.017788,18.478043,17.43464,0.24231919084482056
18.638083,19.140118,17.703287,1.1774272687758995
19.001614,19.70998,18.21973,0.2941459484448968
19.973022,20.284876,19.401175,0.5379466978229062
19.552341,20.226587,18.845552,-0.16659720212869164
19.906546,20.352522,19.23675,-0.560630604637206
15.766851,16.247992,15.114679,0.34069339042278224
19.97144,20.451046,19.338238,0.39514873631528286
20.39587,21.09884,19.192696,1.507492790616457
20.218105,20.24512,19.535984,-0.6024511280770861
16.825586,17.285328,16.189838,0.3781832584716632
19.98431,20.252773,18.912111,0.42808528031758153
19.42546,19.895212,18.919773,0.050248813499803306
19.521322,19.89833,18.925627,0.4092016468178253
18.917927,19.497389,18.18777,0.7135282545485184
21.060406,21.682543,20.212936,
20.193378,21.46597,18.976217,2.144054210009894
20.069393,20.692219,19.538729,0.7389394400526133
16.835052,17.348167,16.155956,0.6213334161959343
19.083998,19.562626,18.500973,0.3148558527769266
18.74238,19.175858,18.149155,-0.04777229564098369
18.612312,19.399094,17.792738,0.5025147405124011
20.383753,21.10729,19.45684,0.7795998706480225
21.339714,21.323305,20.105822,
14.806034,15.261408,14.182609,1.1094093588159057
18.914906,19.53621,18.171314,0.5838379616780235
18.374804,19.084158,17.591192,0.7292632367412016
20.69152,21.66382,19.849117,
18.52531,19.020771,17.908329,0.39295784905373476
20.529875,21.416796,19.491396,0.4088265790916864
16.35307,16.783333,15.745067,0.36153136829834576
19.721,20.151339,19.128666,-0.1278697902743351
19.086515,19.535316,18.492552,0.5111147942086954
18.401213,19.66328,17.29775,1.156492436847321
20.027302,21.150505,18.903875,0.57681167959748
20.549416,20.960026,20.053652,1.677284330080987
17.08043,17.818962,16.233288,0.7072137151521878
19.713104,20.204811,19.253075,0.49468180769358605
19.331844,19.72945,18.792542,0.2623956223325829
20.464401,21.11877,19.675571,1.7457350055066423
17.031656,17.36352,16.537878,0.2740914730184564
18.449203,20.038567,17.277208,2.3121055897347174
20.186718,20.642525,19.65204,0.42308581470060613
19.056572,19.690155,18.317547,-0.060228750255504115
19.372957,20.534592,18.277431,0.9353880486227127
20.858864,21.120764,20.40467,2.5915296001868353
20.421366,21.327564,19.606562,0.9786455672789456
20.70239,21.012117,20.269848,0.8801453231683948
19.464434,20.061132,18.728512,0.5902547574504908
17.034208,17.7911,16.176483,0.2538828616521343
19.598753,20.206936,18.949942,-0.17833438611535513
20.3904,21.173708,19.315897,-1.0487170382861293
18.477377,18.897285,17.868298,0.1616824211436789
20.165695,20.514776,19.610611,-0.6837363298415583
18.58437,19.165071,17.857283,0.020438039544768825
19.667622,20.928675,18.499056,1.379247053973446
21.11543,20.794804,20.853931,
18.075098,18.613619,17.274778,0.3059097682999197
17.611925,18.199804,16.89197,0.4249896504805802
20.519749,20.965769,19.789364,0.5020386981765224
20.363335,21.222878,19.38281,1.1402244905359646
20.937853,21.341595,20.6403,
20.782936,21.042408,20.304653,-2.083314600185186
20.568483,21.539589,19.301233,-0.3127695686410528
20.390038,21.57727,19.026157,-0.7538131293217468
21.005814,21.466368,20.069536,
17.288918,17.799685,16.627228,0.42086072561739124
15.513057,16.039198,14.812534,0.24001807832104408
18.258013,18.764175,17.591843,0.23102456133996535
18.891644,19.71713,17.982182,0.332835019530074
18.059687,18.489101,17.44286,0.20929660814848428
20.74126,21.666075,19.403625,0.42993764158913855
20.673038,21.330471,19.609905,-1.3264488794555334
16.579811,16.958899,16.012316,0.40706078943171575
16.168959,16.362806,15.830931,0.1722932880045716
20.54768,21.15595,19.155863,-2.2070379194589247
19.901924,20.435587,19.264217,-0.04225389331959592
20.881266,21.944744,19.88034,
18.10412,19.019814,17.169912,0.7840800360056686
19.502934,20.590122,18.417845,1.1989301471678984
19.77157,20.450085,18.983578,0.33364662493478325
20.982908,21.381845,20.51792,
18.203405,18.575476,17.55696,-0.16823283864030222
21.048761,22.044353,20.31005,
20.803974,20.607029,19.690483,1.100278486225123
20.955257,20.87506,20.649355,
17.564302,18.09376,16.862022,-0.04019055157286388
16.716711,17.173824,16.084206,0.655479904201288
20.327858,20.988173,19.479284,0.10241051377618078
18.654015,19.062384,18.106663,0.21857465363746822
19.210882,19.713737,18.514675,0.8351196531689172
21.084984,21.217375,20.051762,
19.597988,20.933603,18.467451,0.5956728530520407
20.352308,19.959711,18.94484,-0.3374950446801981
19.691488,20.354828,19.013329,-0.7631204845626419
19.228905,20.151073,18.296236,1.007537128864225
20.210909,21.203949,19.109812,0.21517474165629377
20.789652,21.297684,20.121698,1.0849503611765574
19.676212,20.133913,19.20627,-0.22158922389167113
20.6178,20.896187,20.020473,0.3825623597924378
20.867952,21.124842,20.422932,1.6449326393575865
20.92171,22.341862,19.682291,
20.005249,,,
18.604937,18.870327,17.73366,0.7578344141927795
19.69651,20.1612,19.17107,0.8595697459543982
21.201967,21.697636,18.09601,
20.074411,20.516438,19.564217,-0.6575550805860578
20.89945,,,
18.570076,19.09447,17.778893,0.635583729590016
18.464334,19.190428,17.644596,0.8096241698295346
17.574951,18.168488,16.834066,0.4889531807178516
18.912006,19.32491,18.36954,0.21193703988638787
20.975769,21.336025,20.135113,
21.063576,20.290216,20.009937,
21.188131,21.125933,20.121122,
18.514868,18.993345,17.904371,0.19232102323507097
20.671558,21.257822,19.592066,2.0423713107638863
19.307125,19.710566,18.705803,-0.6424474645477632
18.037048,18.58813,17.316353,0.3744782934099158
20.171757,20.538204,19.884127,-0.029886335443246176
17.24973,17.727634,16.573063,0.3724986163966408
18.401974,19.467844,17.381945,0.7234188108126093
20.982418,21.401169,19.755987,
20.096413,20.523342,19.616865,-0.34252518927965797
20.012848,20.192013,19.634918,-0.03152571124304493
20.03106,20.580544,19.445377,0.2875316002573792
19.896463,20.889795,18.904572,-0.1886559769949291
17.419697,18.794651,16.286476,2.6046618503946135
21.165655,21.468023,19.926556,
21.129698,,20.265078,
18.80426,19.366047,18.138237,0.6393600387154282
17.975449,18.418041,17.379965,0.3427883133076753
17.861685,18.317717,17.237633,0.1501647818586776
19.46551,20.001045,18.898397,-0.14148614762281342
16.781994,17.21062,16.175611,0.4158955650789033
20.833809,21.181385,19.771576,-1.5495049088302717
20.909138,20.970032,19.97807,0.33554371640443115
20.097507,21.507563,18.857246,1.2925587768893836
21.012445,19.421873,17.777416,
19.11419,19.997831,18.165812,0.5324588195709381
19.585495,20.264656,18.867968,0.4025332511395857
20.650837,21.001299,19.875772,-0.8923278278871811
20.393875,21.610497,19.042564,1.563458094461265
18.595509,19.140423,17.894617,0.2526284920381471
18.43552,18.675478,17.456453,
19.75062,20.208109,19.170723,1.0219938885302335
18.234734,18.72848,17.599195,0.2829664476356487
19.491209,20.618427,18.40705,0.8611740219718156
19.390379,20.182062,18.563318,0.8068514928611313
19.293068,19.764025,18.63909,0.8223579667762038
19.993265,20.288832,19.465967,0.7441952818962376
15.060004,15.523567,14.426398,0.6574660836894126
15.596228,15.934725,15.077237,0.5295836335765405
15.936382,16.377367,15.3192835,0.513756177277817
17.751081,18.434431,16.949915,0.7685989193159591
16.437107,16.86675,15.843194,0.4993796082797223
18.6369,19.24284,17.917532,0.40533730530929823
17.392187,17.800528,16.804571,0.33474079178572214
18.904282,19.38568,18.282637,-0.1893262080188264
20.989328,20.676003,19.533033,
20.89211,21.112978,20.450045,-0.3858660929144124
15.439504,15.840713,14.854189,0.7802255208701412
21.108582,,20.10416,
19.080397,19.660805,17.186392,1.00301949087974
17.924067,18.428032,17.26547,0.23511360701115172
20.76898,21.375338,19.777927,3.152976467610697
19.532646,20.672564,18.335592,1.1945054501378773
19.116283,19.742802,17.189732,
21.1486,21.100546,21.373327,
18.398176,18.888813,17.740911,0.19271960703281504
20.741718,21.203947,20.007074,0.44833354081015564
20.912003,20.481153,20.195732,
18.777359,20.12308,17.558676,0.8143657811498043
18.055365,18.534967,17.393469,0.4238577914374275
19.414244,19.816692,18.857903,-0.12396209694422519
20.397387,21.032282,19.353054,-1.2062490150605438
20.236214,20.822271,19.574764,0.43397990065948805
18.286213,19.105865,17.416697,0.6136532400695213
18.77381,19.215677,18.21286,0.30995895472923907
20.463934,20.841211,19.71166,-0.4560258387479173
20.503527,21.661907,19.29752,1.5416752365149273
20.89877,21.347778,19.647337,-0.045243272465881966
20.646395,21.027756,20.017378,2.0962392993958483
20.948257,21.255598,20.340559,
17.779732,18.732277,16.822557,0.923766468885237
17.084253,17.793985,16.280712,0.8306499747593837
20.45893,20.953253,20.009888,-0.9510647801902468
17.136345,17.56697,16.522902,0.27306414858219813
20.646706,21.343765,19.499245,0.30859510772068377
20.884104,21.310415,20.125278,-1.3416642691582923
17.26173,17.877996,16.52354,0.6447893590980899
15.7213,16.18523,15.08244,0.5453123032502106
19.526567,20.0499,18.897253,0.49344391648808533
19.436981,20.456833,18.493965,0.40055790052366175
20.185356,,,0.7860800763847918
19.878078,20.403614,19.302574,-0.5013748813931316
19.669352,20.689178,18.623037,1.3183108451117513
20.829248,21.119457,19.991438,0.08131700708365877
21.640026,19.927595,17.819319,
15.9848585,16.43748,15.358342,0.4080906185053753
14.54026,15.286419,13.696307,0.7547621757096197
18.876633,19.520916,18.165844,0.4444574389402367
20.03434,21.199043,18.882483,0.9425429622127428
18.539528,19.016075,17.901487,0.3913689116733726
20.68859,21.543077,19.289114,4.151303516537159
21.033245,21.80731,20.057646,
19.5891,19.931917,19.042671,-0.7849824388352024
19.062016,19.510859,18.38775,0.5396766176098974
18.915298,19.902285,17.936888,0.845135276995449
19.07075,19.552597,18.508484,-0.03856094940317754
20.619402,21.168076,19.35263,0.9682742862693552
16.696497,16.830318,15.3630905,0.07784341154753775
20.99431,21.132072,19.772049,
17.852163,18.31132,17.234087,0.08104005151664441
13.6546545,14.262751,12.903115,0.30041294146016645
17.847471,18.2972,17.175615,0.33786060601609047
16.602203,16.585167,15.341905,0.754037686367609
19.925142,20.498228,19.280132,0.058107246454765255
15.465895,15.957079,14.806451,1.1496531816054665
19.586594,20.346893,18.793465,0.13124420454510205
20.883755,21.408575,19.869564,2.3500182488460637
18.894033,19.324081,18.089766,-0.3224946334056851
20.61356,20.955608,19.88409,1.5957312106661998
20.33268,21.087055,19.56886,1.5122528457993165
20.860622,20.9362,20.430338,
20.276625,20.778713,19.673988,-0.5871624701697098
18.09367,18.464214,17.56957,0.2076389964249459
19.384584,19.719362,18.863321,0.4832220354937098
20.49948,21.29965,19.356043,0.79640285950423
20.264128,20.739313,19.479464,-1.0956388290270096
16.465034,16.941952,15.812449,0.31449862626519115
19.911434,20.17822,19.331186,0.2098549868691609
19.302828,19.785025,18.695086,-0.23321658808921897
20.102692,20.382391,19.659237,0.1991503516364971
18.681095,19.734652,17.634811,1.0402725356619869
17.418997,17.862186,16.77858,0.42508563064116195
19.477173,19.866192,18.891497,-0.27938142420393236
18.814272,19.261478,18.210592,-0.359840971233225
18.71802,19.15191,18.128208,0.1965727481284546
16.156052,16.639372,15.508508,0.3989865838061772
17.877653,18.266666,17.327394,0.12187013515288997
19.6164,20.108486,19.028753,0.19884696635122787
17.883202,18.524883,17.129541,0.5416389894774613
19.442165,19.844946,18.9781,0.632080063468083
19.143282,19.6789,18.481943,0.3831678962366485
20.76986,21.154684,20.128216,2.152490692080698
20.676277,21.106195,19.906656,-1.6295235028493196
20.795267,20.99956,20.312666,3.0322277948781635
20.926044,21.599009,19.722795,
11.348113,11.975819,10.590612,1.583825941845016
20.596262,21.312038,20.041162,0.41864395854985115
18.69104,19.118597,18.096691,0.4628795333478491
20.77571,21.173557,20.098495,1.2924938309623057
19.571928,20.048487,18.949785,0.19965220183966143
19.787678,20.892813,18.746616,1.3701920328398238
19.880352,20.34335,19.279613,-0.12199786815012492
19.72811,20.28212,19.1183,0.18376383669475177
17.263607,17.67975,16.6597,0.29517285876651944
20.714203,21.22331,20.063383,0.1480662787883037
20.073582,20.518528,19.42054,0.804037763633595
20.2845,21.005323,19.674435,-1.7754429176517723
20.751497,21.278784,20.343914,0.3585976558405057
18.860117,19.269533,18.223862,-0.30954295886408173
19.27756,20.105848,18.368252,0.9373212689263719
18.89962,19.33778,18.35449,-0.34525273074515633
20.933979,22.399012,19.71033,
19.350153,20.462492,18.336086,1.019217139077679
20.487467,21.30322,19.424498,-1.8088415844233316
18.666336,19.223625,18.052568,0.28209965056075925
15.52429,16.116533,14.782591,0.12389326046010588
17.549536,18.413002,16.62474,0.6619165730491007
20.9703,21.49795,20.170341,
20.87881,21.013844,20.06664,
21.088705,20.903606,19.97026,
20.058794,20.86367,19.29089,1.0917998013968848
20.233028,21.074482,19.09193,-0.31278977470521885
18.693274,19.105972,18.096888,0.8151921984200475
19.929163,20.644274,19.048323,0.3276841137185912
19.129375,19.461758,18.540552,0.32617562982162446
20.734533,20.840685,20.10109,0.46309464367912356
20.023462,20.507286,19.407503,-0.9269937038007487
20.012907,20.62805,19.290134,0.05482462790043206
20.94332,21.057022,20.648983,
17.703625,18.246054,17.011719,0.6161760792724164
14.103167,14.539456,13.49653,1.530710749691011
16.71569,17.254953,16.030046,0.828274763246353
,,19.503159,
19.825415,20.289951,19.102375,0.3441682330030748
20.58717,21.306887,19.546724,-1.3093712163804416
21.037758,21.063997,20.10269,
21.162117,22.34227,20.03806,
21.022617,21.252428,20.46163,
17.6986,18.354216,16.953232,0.586723730428659
15.499155,15.931223,14.892071,0.997081271305514
18.526,19.046719,17.914656,0.2633124736800553
20.021784,20.653927,19.512857,0.6045823040844162
17.125021,17.719679,16.149595,0.6820477785232744
20.158916,20.52237,19.509342,0.583644639789734
16.551989,17.004791,15.936023,0.4446885792546652
18.966238,19.571548,18.20266,0.3507297089212221
19.569693,21.231426,18.436268,1.2354101085558327
18.020163,18.488543,17.410818,0.4016984226563315
19.978132,20.226803,19.524927,0.6328608735595986
21.018097,21.269894,20.326777,
17.33611,17.850456,16.6474,0.31258289318007854
20.18652,20.657402,19.496359,0.04866030262854351
19.580608,21.006666,18.330915,0.1815566357702126
,,19.926907,
21.08301,20.901213,20.437037,
17.42241,17.83393,16.852848,0.3098861528108073
20.003796,20.483162,19.414883,-0.2120547660273103
20.87816,20.777742,19.64372,
20.227476,20.777573,19.52418,-0.1755563996172798
17.576975,18.066051,16.946346,0.4792684515592533
21.042309,21.33143,19.836332,
21.138824,,20.148756,
20.604467,20.87517,20.117847,-0.10706387114532948
15.895123,16.375933,15.250842,0.49975977317230724
19.64563,20.464413,18.674318,0.4071008455213653
19.193266,20.107029,18.311562,0.5394103787719212
20.344639,20.881205,19.797575,0.8437861895896132
16.964903,17.437925,16.31561,0.526813925237504
19.388939,19.809933,18.85288,-0.30787411061581954
17.65826,18.35596,16.87626,0.6312422528994802
20.771519,21.442446,19.868275,2.077552366420957
20.797508,21.044706,19.931124,1.178951376906798
20.7602,20.945972,19.735764,0.5834330997089453
20.964674,21.123419,19.815865,
19.106073,19.531292,18.564674,0.1639294162434055
20.327911,21.095263,19.186659,1.6443613096697451
16.660639,,,
15.002687,15.345258,14.135266,1.3569747886798207
19.238535,19.69591,18.684517,-0.05580301992628513
19.915684,20.869236,19.111311,0.1147664841698015
18.155046,18.677504,17.498959,0.038920920212813084
18.632038,19.059843,18.120283,0.11688574668740788
20.975618,21.161846,20.255407,
20.011826,21.098372,18.96836,0.9466674073058171
20.73419,21.540714,19.827175,0.21986601495803415
17.45511,18.07062,16.660122,0.33684342953391866
17.700117,18.349771,16.941727,0.6152603858767752
17.087725,17.554226,16.456099,0.34928216270352397
18.459515,19.407919,17.533089,0.49670866762275384
19.895199,20.888075,18.734892,1.4480342145326848
20.796995,21.034248,20.21537,1.5472091010671098
20.611406,20.92487,19.938042,1.0519230454664028
20.488605,20.861794,20.01377,0.5822207027580654
20.315641,20.853668,19.180853,-0.3078138436708322
18.867575,19.282131,18.306463,-0.26778319778790444
19.283884,20.583975,18.153097,1.4708444032241854
19.784847,20.259739,19.203566,-0.5779543990355746
19.261236,19.772385,18.64379,0.20875029042709897
19.65169,20.349096,18.863289,-0.08242671147986538
20.227295,20.621687,19.538519,-0.12354253056749008
15.221715,15.651876,14.569337,0.5547066486963385
17.803246,18.27076,17.176691,0.055822616018105266
19.477163,19.934963,18.843712,-0.4388231777249793
20.353106,21.24544,19.247995,-0.17544041198698707
20.941284,20.806482,19.730972,
20.936296,21.198307,19.737122,
20.174683,20.939346,19.18275,-0.6434293064995852
20.948704,20.792511,19.628895,
21.022512,21.629936,19.985966,
20.66349,21.316362,19.715525,1.321125350534515
21.067318,21.292128,20.586498,
20.728548,21.228714,20.12875,0.8702965238606274
20.021515,20.960472,19.100376,-0.16719877792485682
18.886133,20.08614,17.827307,0.8805555363478383
18.981377,20.607008,17.737719,2.020084933478529
16.91459,17.38139,16.286512,0.3610552272948081
18.164597,18.690735,17.499851,0.5051718529458744
20.569084,20.838463,19.717669,1.4776853854115994
14.403277,14.800393,13.830544,0.9163824001368184
20.87063,20.528942,20.108286,
20.121359,20.580814,19.49168,-0.70201352727
19.340878,19.810226,18.774086,-0.38220913505979126
20.279575,20.888515,19.117968,0.7552621584654171
20.842932,21.319923,20.37991,0.5119153903871744
16.914215,17.550825,16.11679,0.6053304553752521
16.897789,17.390537,16.230185,0.22448906698070833
18.952332,19.454205,18.339987,0.015014790094055725
19.035162,18.968477,17.999266,0.15025713588526024
16.563541,17.100714,15.879754,0.7486582021632356
19.507925,,,-0.16408225589412326
18.285324,18.776405,17.660976,0.2454880411620733
19.431099,20.162695,18.632643,0.7219043149499689
18.587057,19.305449,17.822014,0.6695706240976759
20.70205,21.028397,20.007,-0.5638369604940114
20.17753,20.791922,19.423103,0.3409652495632215
20.764137,21.570501,19.871002,0.7749753742323643
21.110424,21.615099,20.292036,
18.764744,20.00997,17.696627,0.808532567353178
19.126892,19.617939,18.577682,0.13897199179385375
18.814796,20.744328,17.518702,5.934435139313261
20.268753,20.792253,19.483498,-1.358419283593205
19.493307,20.656673,18.49216,0.3441088233084267
20.813946,22.011734,19.716698,
18.272295,18.99228,17.456724,0.4707780040422606
19.096617,20.638817,17.905653,1.5569408561014402
18.610178,19.022303,18.109142,0.3206819583523453
19.411716,19.844292,17.995234,0.6414340559839314
20.009668,20.49834,19.321486,-0.02010948913553426
18.862448,19.47911,18.158537,-0.31076442197017484
21.01509,21.444536,19.827557,
17.194391,17.651474,16.578138,0.2501681970811555
14.502494,15.100092,13.761344,0.17987793463802654
19.714985,19.724176,17.90972,
18.738491,19.209183,18.10319,0.5541896910447645
18.81733,19.291082,18.194794,0.047540302364300874
19.927906,20.309025,19.242413,-0.13215210984970807
19.12509,19.792053,18.496923,0.33090889292537623
17.854128,18.233227,17.313822,0.30297122792646203
19.253147,19.907627,18.63912,0.20419779692103143
20.930311,21.043499,20.042576,
17.995558,18.448843,17.386238,0.13268647981192405
18.331245,18.808695,17.716078,0.3842274083488013
18.863607,20.05732,17.762035,1.5292915485328231
19.311802,19.847055,18.698343,0.2252007538332512
19.877205,20.396542,19.25507,-0.10781483928518638
20.897858,21.158958,20.384045,0.9174632217595955
20.207726,21.366621,19.24551,0.4398695958525725
18.008333,18.486826,17.403772,0.10267957720104542
19.19353,19.706057,18.616108,-0.29467085133736715
19.7045,20.32228,19.079502,0.1864250055270564
18.077557,18.557968,17.432394,0.2545637594059868
18.07138,18.670774,17.293594,0.47382400564025584
20.875185,21.35822,19.913767,-1.0320770245289594
21.155737,20.963497,20.263023,
14.535929,15.003138,13.8942995,1.4600756792506988
19.211613,20.540476,18.102993,1.216309642088836
19.055157,19.42003,18.469154,0.16753580223239303
20.807032,21.265633,19.87487,1.2439268113498871
18.914175,19.290905,18.440002,0.23780444538516915
19.933695,20.472403,19.279959,0.9612136783889202
18.16161,18.645466,17.528955,0.5104717905914185
20.308006,20.815,19.688255,-0.20779504601881518
21.036877,21.868958,19.852652,
15.389695,16.279037,14.463431,3.0022893921417646
20.447039,20.954493,19.753366,0.04516002663200651
18.611174,19.349457,17.783457,0.2865391229655089
18.78183,19.399256,17.991482,0.6875816242690573
18.455753,19.63297,17.352596,0.5350997522949608
20.167427,20.701836,19.36917,-0.34498178508146593
20.985104,21.67377,20.71155,
13.594426,14.105268,12.924153,1.034735698932745
,,,4.178319307677994
19.9309,20.512697,19.158915,0.5851678062336506
18.372427,19.005964,17.64528,0.6185789626881832
21.062696,20.942549,19.704865,
19.786856,20.63846,18.857782,-0.288481858203144
14.659866,15.603396,13.70107,5.120109036994047
14.284314,14.859863,13.116478,4.1675809087490405
19.33529,19.865108,18.69606,-0.3170417856865125
18.85212,19.218246,18.296316,0.4597673039686099
18.376997,18.882671,17.696898,0.38214872714189346
20.300987,21.497185,19.180069,0.40026444799158845
19.281845,19.779545,18.618021,0.4624319830203904
19.945318,,,0.22017980552073668
15.992424,16.478607,15.329308,0.6784995444207399
18.438988,19.067257,17.492947,0.6416532592152163
15.552941,16.123878,14.827617,0.30457796505268825
17.054335,17.475128,16.463896,0.4983285890248527
18.86314,19.238586,18.296638,-0.06745472514864115
19.68351,20.087673,19.077372,0.5971358325218482
19.62002,20.457602,18.737825,0.6095673035078093
20.273119,21.062086,19.310987,1.5502753995040028
19.696327,20.429144,18.860884,0.05017501532054711
20.998085,21.585672,19.802496,
18.61068,19.07998,17.994572,0.19208192498808585
18.517382,19.340918,17.688313,0.798833662568608
19.977453,20.340508,19.337112,-0.6294416370050899
19.840176,20.308561,19.246572,0.9524008994641898
18.29581,18.703703,17.707441,0.16463142643208037
20.659609,21.375412,20.048487,0.979420415176488
20.389776,20.82135,19.776224,-1.3799062446486579
19.715786,20.219053,19.049856,-0.03129492158396734
20.778025,20.942259,20.16987,-0.567853983408406
20.542513,21.154743,19.800629,0.8759200923336056
20.92175,20.880564,19.646038,
17.808353,18.289576,17.157616,0.34370294594149375
20.468962,20.582909,19.699121,-0.08487180740752943
17.539349,18.016176,16.883913,0.44136298945254915
20.50927,20.571661,20.09824,0.8718941036504098
20.587046,21.099798,19.822966,0.8118272647638854
17.387423,17.911293,16.711256,0.5107213396310804
19.995241,21.341503,18.842224,-0.2915064407060378
20.303097,20.917246,19.437098,0.31943985700750244
19.590704,20.156578,18.864464,0.7635008163010968
18.004784,18.376293,17.42473,0.5191408095630307
20.223518,20.968002,19.314362,-0.21415915790135856
,,19.899504,
21.052193,20.871801,20.715584,
19.529448,20.143522,18.846542,-0.23079191902721352
19.555525,20.109592,18.87017,1.070786501655692
20.082745,20.44833,19.0404,0.4831633342978053
20.182728,21.065006,18.626823,3.7184967023494337
19.544548,20.026539,18.958477,-0.23892273119848378
20.630812,20.908155,19.979195,0.08667249025264731
20.563196,21.23517,19.634853,1.6178753153893863
19.677841,20.284533,18.947474,1.0225803266931193
18.852922,19.23626,18.225769,-0.31137147746561894
19.591185,20.454092,18.642262,0.8719508600811158
19.795073,20.229383,19.145538,0.11786909614711516
20.83626,20.931332,19.878147,1.0341892666321866
20.881413,21.170921,20.15208,
16.595217,17.055302,15.969255,0.2712191604179772
16.435938,16.888838,15.807918,0.42107189711128445
19.011513,19.655203,18.319994,0.48505350270328385
20.879084,21.114462,19.98124,-1.9286839025766076
20.361116,20.92447,19.819786,0.43263290579305824
20.114466,20.747349,19.50262,0.3230282377029152
18.053646,18.49311,17.440405,0.3374868809867782
19.956556,20.438171,19.425755,0.46478003810926893
18.580694,19.074589,17.915144,-0.08537582038495425
19.85864,20.309557,19.328535,0.13164927837582155
18.601871,20.01082,17.477266,1.6758197934728771
21.044434,21.470963,21.050371,
19.371552,19.965889,18.722286,-0.007339238189856975
19.258635,19.683777,18.702755,-0.1514338570258914
21.015347,21.166838,20.629082,
19.940912,20.713575,19.098566,0.6010481583476414
19.147627,20.267511,18.151665,-0.024225808528191974
17.728878,18.160164,17.145105,0.20163089074337223
19.77917,20.255531,19.298208,0.22471006436974944
17.970158,18.826721,17.074562,0.8050439804593214
20.708704,21.271997,19.015532,-1.7848615731757544
18.862883,19.399225,18.20507,0.24791832733605546
21.057411,21.215578,20.587101,
16.521576,17.005892,15.867916,0.4122677067053029
18.88997,19.46804,18.206064,0.2991431799935831
20.858467,21.1803,20.064796,-0.9867285872970774
20.259094,20.538202,19.600702,0.7312749143680515
19.79182,20.509953,19.02684,0.8650367152079039
21.248508,22.282839,20.34894,
21.131594,20.851143,20.268904,
13.118353,13.753847,12.348819,0.5181201093251528
20.013264,20.662636,19.202898,0.6177010034695956
19.189102,20.41158,18.147627,0.7756230270352048
20.769335,20.996723,19.943388,1.686402962708424
20.065384,21.039782,18.946651,-0.1500272081974916
21.146494,21.883043,19.759954,
20.940945,21.350649,20.514587,
20.46707,21.13905,19.77386,1.223553133825373
17.311726,17.886456,16.576786,0.6646223004046385
17.643318,18.184538,16.9604,0.23148915860275437
19.700256,20.153273,19.134838,0.7244761580468552
